Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
15:20:40.055 -> 0.0000000,0.0000000,-17.000,265.10,-0.02,-0.01,-0.04,-0.1,0.0,0.1,-27.3,-43.8,-135.2,-0.02008,0.00293,-0.97644,0.21485,27.15,981.8,30.18,3,2,71.0,111,1,1,1,1,0,1,1,0,56798,-72.0,13.5
15:20:57.756 -> LoRa PHY CRC error: corrupted packet discarded.
15:21:04.649 -> 0.0000000,0.0000000,-17.000,265.34,-0.03,0.00,0.01,0.0,0.0,0.0,-26.9,-44.5,-134.6,-0.02051,0.00330,-0.97711,0.21168,27.12,981.8,30.32,0,2,70.5,111,1,1,1,1,0,1,1,0,1555,-72.0,13.3
15:21:14.661 -> 0.0000000,0.0000000,-17.000,265.03,0.02,0.00,0.02,-0.1,-0.1,0.0,-26.6,-43.8,-133.9,-0.02002,0.00336,-0.97748,0.21003,27.09,981.8,30.33,1,2,70.5,111,1,1,1,1,0,1,1,0,7204,-72.0,13.5
15:21:24.672 -> 0.0000000,0.0000000,-17.000,265.09,-0.02,0.00,0.00,0.0,0.0,0.0,-28.1,-43.0,-135.1,-0.01996,0.00354,-0.97790,0.20801,27.13,981.8,30.31,2,2,70.5,111,1,1,1,1,0,1,1,0,55976,-72.0,13.5
15:21:34.685 -> 0.0000000,0.0000000,-17.000,265.26,-0.02,0.00,0.00,-0.1,-0.1,0.0,-26.9,-43.0,-134.0,-0.02002,0.00317,-0.97613,0.21607,27.11,981.8,30.24,3,2,70.5,111,1,1,1,1,0,1,1,0,20520,-71.0,13.3
15:21:44.697 -> 0.0000000,0.0000000,-17.000,265.35,0.02,0.00,-0.03,0.0,0.0,0.0,-27.3,-43.8,-134.8,-0.02002,0.00330,-0.97748,0.20997,27.16,981.8,30.21,4,2,70.5,111,1,1,1,1,0,1,1,0,12223,-71.0,13.5
15:22:01.396 -> 0.0000000,0.0000000,-17.000,265.44,0.02,-0.01,-0.03,0.0,0.0,0.0,-27.7,-45.3,-135.9,-0.02020,0.00348,-0.97839,0.20569,27.13,981.8,30.36,0,2,70.5,111,1,1,1,1,0,1,1,0,41418,-72.0,13.3
15:22:11.408 -> 0.0000000,0.0000000,-17.000,265.36,-0.01,0.04,-0.03,-0.1,0.0,0.0,-27.7,-44.1,-135.9,-0.01990,0.00323,-0.97552,0.21906,27.12,981.8,30.27,1,2,70.5,111,1,1,1,1,0,1,1,0,12445,-72.0,13.5
15:22:28.087 -> 0.0000000,0.0000000,-17.000,265.29,-0.02,-0.01,-0.03,0.0,0.0,0.0,-27.3,-42.6,-135.4,-0.02020,0.00348,-0.97803,0.20759,27.10,981.8,30.35,0,2,70.0,111,1,1,1,1,0,1,1,0,56585,-71.0,13.5
15:22:38.100 -> 0.0000000,0.0000000,-17.000,265.19,-0.02,0.04,0.01,-0.1,0.0,0.1,-26.9,-43.8,-134.8,-0.01996,0.00336,-0.97687,0.21284,27.09,981.8,30.31,1,2,70.0,111,1,1,1,1,0,1,1,0,8887,-71.0,13.5
15:22:48.113 -> 0.0000000,0.0000000,-17.000,265.46,0.02,0.03,0.01,0.0,0.1,-0.1,-26.9,-43.0,-133.6,-0.02008,0.00311,-0.97662,0.21412,27.10,981.8,30.32,2,2,70.0,111,1,1,1,1,0,1,1,0,42838,-71.0,12.5
15:23:05.825 -> 0.0000000,0.0000000,-17.000,265.73,0.01,0.00,0.00,0.0,0.0,0.0,-26.9,-44.9,-136.3,0.00000,0.00000,0.00000,1.00000,27.06,981.7,30.36,0,2,70.0,103,1,1,1,0,0,1,1,0,12044,-71.0,12.3
15:23:15.842 -> 0.0000000,0.0000000,-17.000,265.18,-0.02,-0.01,0.01,0.0,0.0,0.0,-28.8,-44.1,-134.8,-0.01996,0.00348,-0.97736,0.21070,27.08,981.8,30.37,1,2,70.0,111,1,1,1,1,0,1,1,0,44912,-73.0,13.0
15:23:25.855 -> 0.0000000,0.0000000,-17.000,265.55,-0.02,0.03,0.00,0.0,0.0,0.0,-27.3,-44.1,-135.1,-0.01984,0.00378,-0.97595,0.21711,27.08,981.8,30.31,2,2,70.0,111,1,1,1,1,0,1,1,0,27502,-72.0,13.8
15:23:35.866 -> 0.0000000,0.0000000,-17.000,265.65,-0.01,0.03,0.01,-0.1,0.0,0.0,-27.3,-43.0,-135.6,-0.01965,0.00311,-0.97595,0.21711,27.09,981.7,30.32,3,2,70.0,111,1,1,1,1,0,1,1,0,42572,-72.0,13.8
15:23:44.881 -> 0.0000000,0.0000000,-17.000,265.50,-0.01,-0.01,-0.03,0.0,0.0,0.0,-27.3,-43.0,-133.9,-0.01929,0.00336,-0.97559,0.21882,27.11,981.8,30.26,4,2,70.0,111,1,1,1,1,0,1,1,0,16144,-73.0,13.5
15:23:57.893 -> 0.0000000,0.0000000,-17.000,265.33,-0.02,0.00,0.01,0.1,-0.2,0.0,-27.7,-42.6,-136.4,-0.01929,0.00336,-0.97559,0.21882,27.12,981.8,30.25,5,2,70.0,111,1,1,1,1,0,1,1,0,26225,-72.0,13.5
15:24:15.577 -> 0.0000000,0.0000000,-17.000,265.42,-0.02,0.03,0.00,0.0,0.0,0.0,-27.3,-43.8,-135.8,0.00000,0.00000,0.00000,1.00000,27.13,981.8,30.29,0,2,69.5,103,1,1,1,0,0,1,1,0,1346,-72.0,13.3
15:24:33.307 -> 0.0000000,0.0000000,-17.000,265.35,-0.02,0.00,0.00,0.0,-0.1,0.0,-27.7,-43.4,-136.3,0.00000,0.00000,0.00000,1.00000,27.10,981.8,30.30,0,2,69.0,103,1,1,1,0,0,1,1,0,49785,-72.0,14.0
15:24:43.305 -> 0.0000000,0.0000000,-17.000,265.58,-0.01,-0.01,0.00,0.0,0.0,0.0,-26.2,-43.0,-133.1,-0.01953,0.00330,-0.97607,0.21656,27.07,981.8,30.33,1,2,69.0,111,1,1,1,1,0,1,1,0,29107,-72.0,13.3
15:24:53.320 -> 0.0000000,0.0000000,-17.000,265.48,0.02,0.03,-0.03,0.0,0.0,0.0,-25.8,-43.4,-133.9,-0.01965,0.00311,-0.97436,0.22401,27.08,981.8,30.36,2,2,69.0,111,1,1,1,1,0,1,1,0,47334,-72.0,13.5
15:25:03.334 -> 0.0000000,0.0000000,-17.000,265.64,-0.01,-0.01,0.00,0.0,0.0,0.0,-27.7,-43.4,-134.8,-0.01941,0.00354,-0.97937,0.20099,27.11,981.7,30.33,3,2,69.0,111,1,1,1,1,0,1,1,0,34525,-71.0,12.0
15:25:13.348 -> 0.0000000,0.0000000,-17.000,265.54,-0.01,0.00,0.01,0.2,0.0,0.0,-27.3,-42.6,-134.4,-0.01959,0.00323,-0.97601,0.21674,27.12,981.8,30.27,4,2,69.0,111,1,1,1,1,0,1,1,0,54109,-72.0,12.3
15:25:23.365 -> 0.0000000,0.0000000,-17.000,265.61,-0.01,0.04,0.00,-0.2,-0.1,0.0,-27.3,-43.0,-134.4,-0.01947,0.00348,-0.97766,0.20936,27.12,981.8,30.26,5,2,69.0,111,1,1,1,1,0,1,1,0,16745,-71.0,12.3
15:25:41.042 -> 0.0000000,0.0000000,-17.000,265.83,0.02,0.03,0.01,0.2,0.0,0.0,-27.3,-44.1,-135.9,0.00000,0.00000,0.00000,1.00000,27.10,981.7,30.31,0,2,68.5,103,1,1,1,0,0,1,1,0,38940,-71.0,13.0
15:25:51.057 -> 0.0000000,0.0000000,-17.000,265.74,-0.01,0.00,0.01,0.0,0.0,0.0,-27.3,-44.5,-134.0,-0.01947,0.00323,-0.97674,0.21351,27.14,981.7,30.25,1,2,68.5,111,1,1,1,1,0,1,1,0,43762,-71.0,12.0
15:26:01.068 -> 0.0000000,0.0000000,-17.000,265.91,0.03,0.03,-0.03,0.2,-0.1,0.1,-27.7,-43.4,-136.3,-0.01941,0.00336,-0.97674,0.21351,27.11,981.7,30.24,2,2,68.5,111,1,1,1,1,0,1,1,0,53825,-72.0,14.0
15:26:11.081 -> 0.0000000,0.0000000,-17.000,266.29,0.03,-0.01,0.01,0.0,0.0,0.0,-27.7,-43.4,-136.0,-0.01935,0.00354,-0.97833,0.20600,27.12,981.7,30.30,3,2,68.5,111,1,1,1,1,0,1,1,0,55597,-72.0,13.3
15:26:22.094 -> 0.0000000,0.0000000,-17.000,266.14,0.00,0.03,0.00,0.0,0.0,0.0,-28.1,-43.4,-135.2,-0.01941,0.00342,-0.97955,0.20020,27.14,981.7,30.24,4,2,68.5,111,1,1,1,1,0,1,1,0,5237,-72.0,14.0
15:26:32.109 -> 0.0000000,0.0000000,-17.000,266.04,-0.01,0.00,0.00,0.0,0.0,0.0,-27.3,-43.8,-136.4,-0.01910,0.00336,-0.97754,0.20985,27.14,981.7,30.21,5,2,68.5,111,1,1,1,1,0,1,1,0,29364,-72.0,11.5
15:26:45.123 -> 0.0000000,0.0000000,-17.000,266.49,-0.02,-0.01,0.00,0.0,0.0,0.0,-27.3,-44.1,-135.6,-0.01910,0.00336,-0.97754,0.20985,27.17,981.6,30.17,6,2,68.5,111,1,1,1,1,0,1,1,0,53123,-72.0,12.0
15:26:54.139 -> 0.0000000,0.0000000,-17.000,265.90,0.03,0.00,0.00,0.0,0.0,0.0,-27.7,-43.8,-136.4,-0.01935,0.00330,-0.97626,0.21570,27.16,981.7,30.17,7,2,68.5,111,1,1,1,1,0,1,1,0,33360,-72.0,11.3
15:27:04.157 -> 0.0000000,0.0000000,-17.000,266.20,-0.01,0.00,0.00,0.0,0.0,0.0,-26.9,-43.8,-135.3,-0.01941,0.00354,-0.97681,0.21320,27.18,981.7,30.18,8,2,68.5,111,1,1,1,1,0,1,1,0,55744,-71.0,10.5
15:27:14.169 -> 0.0000000,0.0000000,-17.000,266.17,0.00,-0.01,-0.03,0.0,0.0,0.0,-28.1,-44.5,-135.6,-0.01935,0.00354,-0.97681,0.21320,27.20,981.7,30.14,9,2,68.5,111,1,1,1,1,0,1,1,0,50185,-72.0,11.3
15:27:24.180 -> 0.0000000,0.0000000,-17.000,266.34,-0.01,0.04,0.00,0.0,0.0,0.0,-28.8,-43.0,-136.0,-0.01935,0.00317,-0.97638,0.21528,27.18,981.7,30.13,10,2,68.5,111,1,1,1,1,0,1,1,0,36265,-72.0,11.3
15:27:34.192 -> 0.0000000,0.0000000,-17.000,266.13,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-43.8,-136.0,-0.01941,0.00366,-0.97638,0.21509,27.19,981.7,30.14,11,2,68.5,111,1,1,1,1,0,1,1,0,31313,-71.0,11.0
15:27:44.240 -> 0.0000000,0.0000000,-17.000,266.06,0.03,-0.01,-0.04,0.0,0.0,0.0,-27.7,-44.1,-136.1,-0.01904,0.00317,-0.97681,0.21332,27.19,981.7,30.14,12,2,68.5,111,1,1,1,1,0,1,1,0,40021,-72.0,11.3
15:27:54.238 -> 0.0000000,0.0000000,-17.000,266.25,-0.02,0.00,0.01,0.0,0.0,0.0,-28.4,-43.8,-136.1,-0.01929,0.00342,-0.97668,0.21387,27.21,981.7,30.14,13,2,68.5,111,1,1,1,1,0,1,1,0,36020,-71.0,10.3
15:28:07.245 -> 0.0000000,0.0000000,-17.000,265.92,0.03,0.03,0.00,0.0,0.0,0.0,-27.3,-45.3,-136.5,-0.01929,0.00342,-0.97668,0.21387,27.23,981.7,30.07,14,2,68.5,111,1,1,1,1,0,1,1,0,10547,-72.0,11.5
15:28:17.250 -> 0.0000000,0.0000000,-17.000,265.76,-0.02,0.03,0.00,0.0,0.0,0.0,-28.1,-43.4,-136.1,-0.01923,0.00317,-0.97314,0.22950,27.23,981.7,30.05,15,2,68.5,111,1,1,1,1,0,1,1,0,22923,-72.0,11.8
15:28:27.262 -> 0.0000000,0.0000000,-17.000,266.13,-0.01,-0.01,-0.03,0.0,0.0,0.0,-27.3,-44.1,-135.6,-0.01923,0.00336,-0.97473,0.22248,27.23,981.7,30.08,16,2,68.5,111,1,1,1,1,0,1,1,0,5498,-72.0,12.3
15:28:37.273 -> 0.0000000,0.0000000,-17.000,266.03,-0.01,0.04,-0.04,0.0,0.0,0.0,-28.1,-44.9,-136.1,-0.01917,0.00330,-0.97522,0.22034,27.22,981.7,30.11,17,2,68.5,111,1,1,1,1,0,1,1,0,54867,-72.0,13.3
15:28:53.936 -> 0.0000000,0.0000000,-17.000,266.23,0.03,0.00,-0.02,0.0,0.0,0.0,-28.1,-43.4,-135.5,-0.01941,0.00348,-0.97845,0.20563,27.17,981.7,30.18,0,2,67.0,111,1,1,1,1,0,1,1,0,3007,-72.0,13.3
15:29:03.945 -> 0.0000000,0.0000000,-17.000,266.07,0.00,0.04,0.00,0.0,0.0,0.0,-27.7,-44.5,-134.8,-0.01923,0.00385,-0.98022,0.19684,27.19,981.7,30.14,1,2,67.0,111,1,1,1,1,0,1,1,0,47116,-71.0,13.0
15:29:13.957 -> 0.0000000,0.0000000,-17.000,266.20,0.00,0.03,0.00,0.0,0.0,0.0,-28.1,-43.8,-135.6,-0.01904,0.00354,-0.97748,0.21015,27.20,981.7,30.13,2,2,67.0,111,1,1,1,1,0,1,1,0,3682,-71.0,13.3
15:29:23.970 -> 0.0000000,0.0000000,-17.000,266.01,-0.01,0.03,0.00,0.0,0.0,0.0,-28.4,-43.4,-133.7,-0.01923,0.00354,-0.97687,0.21296,27.18,981.7,30.09,3,2,67.0,111,1,1,1,1,0,1,1,0,49814,-71.0,12.5
15:29:34.000 -> 0.0000000,0.0000000,-17.000,266.08,0.00,-0.01,0.00,0.0,0.0,0.0,-28.4,-43.0,-134.8,-0.01917,0.00348,-0.97577,0.21790,27.17,981.7,30.13,4,2,67.0,111,1,1,1,1,0,1,1,0,44318,-71.0,12.5
15:29:43.998 -> 0.0000000,0.0000000,-17.000,265.99,0.00,-0.01,0.00,0.0,0.0,0.0,-27.3,-42.6,-134.1,-0.01910,0.00305,-0.97504,0.22126,27.16,981.7,30.13,5,2,67.0,111,1,1,1,1,0,1,1,0,32820,-72.0,12.0
15:29:54.006 -> 0.0000000,0.0000000,-17.000,265.90,0.03,0.00,0.00,0.0,0.0,0.0,-28.4,-44.5,-134.8,-0.01910,0.00323,-0.97327,0.22877,27.15,981.7,30.21,6,2,67.0,111,1,1,1,1,0,1,1,0,33317,-72.0,13.8
15:30:04.019 -> 0.0000000,0.0000000,-17.000,266.03,0.00,0.00,0.00,0.0,0.0,0.0,-26.9,-43.8,-134.4,-0.01917,0.00323,-0.97327,0.22877,27.16,981.7,30.18,7,2,67.0,111,1,1,1,1,0,1,1,0,7397,-72.0,13.0
15:30:14.034 -> 0.0000000,0.0000000,-17.000,265.96,-0.01,0.00,0.00,0.0,0.0,0.0,-28.8,-43.0,-135.6,-0.01898,0.00360,-0.97723,0.21131,27.17,981.7,30.12,8,2,67.0,111,1,1,1,1,0,1,1,0,39773,-72.0,12.0
15:30:23.050 -> 0.0000000,0.0000000,-17.000,265.88,-0.01,-0.01,0.00,0.0,0.0,0.0,-28.4,-43.8,-135.6,-0.01917,0.00317,-0.97565,0.21863,27.15,981.7,30.15,9,2,67.0,111,1,1,1,1,0,1,1,0,23257,-71.0,12.5
15:30:36.064 -> 0.0000000,0.0000000,-17.000,265.92,0.00,0.00,-0.03,0.0,0.0,0.0,-27.7,-43.0,-136.5,-0.01917,0.00317,-0.97565,0.21863,27.18,981.7,30.10,10,2,67.0,111,1,1,1,1,0,1,1,0,25612,-71.0,12.0
15:30:46.079 -> 0.0000000,0.0000000,-17.000,265.94,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-43.4,-135.6,-0.01923,0.00299,-0.97259,0.23164,27.19,981.7,30.12,11,2,67.0,111,1,1,1,1,0,1,1,0,28094,-71.0,12.5
15:30:56.091 -> 0.0000000,0.0000000,-17.000,265.47,-0.01,0.04,0.00,0.0,0.0,0.0,-27.3,-43.0,-134.5,-0.01929,0.00330,-0.97424,0.22462,27.22,981.8,30.03,12,2,67.0,111,1,1,1,1,0,1,1,0,19705,-71.0,12.5
15:31:06.108 -> 0.0000000,0.0000000,-17.000,265.54,-0.01,0.00,0.01,0.0,0.0,0.0,-27.3,-42.3,-134.9,-0.01923,0.00330,-0.97491,0.22169,27.16,981.8,30.13,13,2,67.0,111,1,1,1,1,0,1,1,0,42321,-71.0,11.8
15:31:16.119 -> 0.0000000,0.0000000,-17.000,265.51,-0.02,0.00,-0.04,0.0,0.0,0.0,-27.3,-43.8,-135.6,-0.01971,0.00311,-0.97656,0.21424,27.15,981.8,30.12,14,2,67.0,111,1,1,1,1,0,1,1,0,34158,-72.0,13.0
15:31:26.136 -> 0.0000000,0.0000000,-17.000,265.60,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-45.3,-135.3,-0.01929,0.00330,-0.97717,0.21162,27.16,981.8,30.10,15,2,67.0,111,1,1,1,1,0,1,1,0,57400,-71.0,12.0
15:31:35.150 -> 0.0000000,0.0000000,-17.000,265.66,-0.01,0.00,0.00,0.0,0.0,0.0,-27.3,-44.1,-136.0,-0.01929,0.00366,-0.97693,0.21259,27.16,981.7,30.12,16,2,67.0,111,1,1,1,1,0,1,1,0,50580,-71.0,12.0
15:31:45.168 -> 0.0000000,0.0000000,-17.000,265.63,0.00,0.04,0.00,0.0,0.0,0.0,-26.9,-42.3,-134.4,-0.01898,0.00342,-0.97607,0.21650,27.20,981.7,30.08,17,2,67.0,111,1,1,1,1,0,1,1,0,12898,-71.0,13.0
15:31:58.188 -> 0.0000000,0.0000000,-17.000,265.25,0.00,0.03,0.00,0.2,0.0,0.0,-28.4,-43.8,-134.9,-0.01898,0.00342,-0.97607,0.21650,27.18,981.8,30.14,18,2,67.0,111,1,1,1,1,0,1,1,0,22459,-72.0,13.3
15:32:07.193 -> 0.0000000,0.0000000,-17.000,265.16,0.00,0.00,0.00,0.0,0.0,0.0,-27.3,-43.4,-136.4,-0.01904,0.00317,-0.97327,0.22889,27.21,981.8,30.11,19,2,67.0,111,1,1,1,1,0,1,1,0,37966,-72.0,12.3
15:32:17.204 -> 0.0000000,0.0000000,-17.000,265.43,0.00,0.00,-0.04,0.0,0.0,0.0,-27.7,-43.4,-136.1,-0.01910,0.00305,-0.97284,0.23078,27.21,981.8,30.06,20,2,67.0,111,1,1,1,1,0,1,1,0,46936,-72.0,13.3
15:32:27.219 -> 0.0000000,0.0000000,-17.000,265.25,0.00,0.00,0.01,0.0,0.0,0.0,-28.8,-43.0,-136.9,-0.01898,0.00336,-0.97375,0.22669,27.21,981.8,30.06,21,2,67.0,111,1,1,1,1,0,1,1,0,4540,-72.0,13.5
15:32:37.233 -> 0.0000000,0.0000000,-17.000,265.11,0.00,0.00,0.00,0.0,0.0,0.0,-28.1,-43.8,-134.1,-0.01910,0.00385,-0.97430,0.22431,27.25,981.8,30.01,22,2,67.0,111,1,1,1,1,0,1,1,0,40062,-71.0,13.0
15:32:47.244 -> 0.0000000,0.0000000,-17.000,265.44,0.00,0.03,-0.04,0.0,0.0,0.0,-28.1,-43.8,-135.3,-0.01892,0.00323,-0.97461,0.22309,27.22,981.8,29.98,23,2,67.0,111,1,1,1,1,0,1,1,0,12752,-71.0,12.8
15:32:57.259 -> 0.0000000,0.0000000,-17.000,265.12,0.00,-0.01,0.00,0.0,0.0,0.0,-28.8,-43.8,-134.1,-0.01892,0.00342,-0.97644,0.21497,27.20,981.8,30.03,24,2,67.0,111,1,1,1,1,0,1,1,0,55182,-72.0,12.5
15:33:07.270 -> 0.0000000,0.0000000,-17.000,265.47,-0.01,0.00,0.00,0.2,0.0,-0.1,-26.9,-43.8,-136.0,-0.01953,0.00317,-0.97430,0.22449,27.21,981.8,30.09,25,2,67.0,111,1,1,1,1,0,1,1,0,2238,-72.0,13.8
15:33:18.282 -> 0.0000000,0.0000000,-17.000,265.09,0.00,0.03,0.00,0.0,0.0,0.0,-28.1,-43.4,-135.7,-0.01917,0.00323,-0.97430,0.22456,27.22,981.8,30.05,26,2,67.0,111,1,1,1,1,0,1,1,0,53585,-71.0,13.0
15:33:28.302 -> 0.0000000,0.0000000,-17.000,265.14,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-43.4,-136.9,-0.01965,0.00336,-0.97388,0.22620,27.25,981.8,29.97,27,2,67.0,111,1,1,1,1,0,1,1,0,25893,-71.0,14.0
15:33:38.318 -> 0.0000000,0.0000000,-17.000,265.09,0.00,0.00,0.00,0.0,0.0,0.0,-28.4,-43.4,-136.1,-0.01898,0.00342,-0.97388,0.22626,27.25,981.8,30.01,28,2,67.0,111,1,1,1,1,0,1,1,0,6979,-72.0,13.5
15:33:51.333 -> 0.0000000,0.0000000,-17.000,265.12,0.00,0.00,0.00,0.1,-0.1,0.2,-26.6,-43.8,-135.3,-0.01898,0.00342,-0.97388,0.22626,27.25,981.8,29.97,29,2,67.0,111,1,1,1,1,0,1,1,0,10764,-72.0,13.3
15:34:01.347 -> 0.0000000,0.0000000,-17.000,265.15,0.00,0.00,0.01,0.0,0.0,0.0,-27.7,-43.4,-136.1,-0.01917,0.00330,-0.97235,0.23273,27.24,981.8,29.97,30,2,67.0,111,1,1,1,1,0,1,1,0,17136,-73.0,13.3
15:34:10.364 -> 0.0000000,0.0000000,-17.000,265.37,0.00,-0.01,0.00,0.0,0.1,0.0,-27.3,-43.8,-135.7,-0.01898,0.00299,-0.97205,0.23414,27.21,981.8,30.01,31,2,67.0,111,1,1,1,1,0,1,1,0,28345,-72.0,13.5
15:34:20.394 -> 0.0000000,0.0000000,-17.000,265.28,0.00,0.04,0.00,-0.1,-0.1,0.0,-28.8,-43.4,-134.9,-0.01892,0.00336,-0.97363,0.22742,27.21,981.8,30.06,32,2,66.5,111,1,1,1,1,0,1,1,0,61644,-72.0,13.3
15:34:31.397 -> 0.0000000,0.0000000,-17.000,265.34,0.00,-0.01,0.00,0.0,0.0,0.0,-28.1,-43.0,-136.5,-0.01898,0.00354,-0.97516,0.22053,27.19,981.8,29.99,33,2,66.5,111,1,1,1,1,0,1,1,0,34835,-72.0,13.3
15:34:41.417 -> 0.0000000,0.0000000,-17.000,265.24,0.00,0.03,0.01,-0.1,-0.1,0.0,-27.7,-43.4,-135.3,-0.01898,0.00336,-0.97436,0.22401,27.18,981.8,30.07,34,2,66.5,111,1,1,1,1,0,1,1,0,32093,-72.0,13.5
15:34:54.431 -> 0.0000000,0.0000000,-17.000,265.20,0.00,0.00,0.01,0.0,0.0,0.0,-28.4,-43.0,-136.1,-0.01898,0.00336,-0.97436,0.22401,27.17,981.8,30.12,35,2,66.5,111,1,1,1,1,0,1,1,0,2399,-72.0,13.5
15:35:03.458 -> 0.0000000,0.0000000,-17.000,265.33,0.00,-0.01,0.00,0.0,0.0,0.0,-28.1,-43.8,-134.9,-0.01898,0.00305,-0.97284,0.23054,27.21,981.8,30.04,36,2,66.5,111,1,1,1,1,0,1,1,0,21684,-72.0,13.5
15:35:13.460 -> 0.0000000,0.0000000,-17.000,265.18,0.00,-0.02,-0.03,-0.2,0.0,0.0,-28.1,-43.8,-135.7,-0.01898,0.00323,-0.97461,0.22297,27.23,981.8,29.98,37,2,66.5,111,1,1,1,1,0,1,1,0,16176,-73.0,13.5
15:35:23.471 -> 0.0000000,0.0000000,-17.000,264.95,0.00,-0.01,0.01,0.0,0.0,0.0,-27.3,-43.8,-133.7,-0.01898,0.00323,-0.97504,0.22126,27.19,981.8,30.01,38,2,66.5,111,1,1,1,1,0,1,1,0,47109,-72.0,13.5
15:35:33.487 -> 0.0000000,0.0000000,-17.000,265.22,0.00,-0.02,0.01,0.0,-0.1,-0.1,-28.4,-44.1,-134.9,-0.01898,0.00348,-0.97436,0.22407,27.20,981.8,30.04,39,2,66.5,111,1,1,1,1,0,1,1,0,8745,-72.0,13.8
15:35:42.503 -> 0.0000000,0.0000000,-17.000,265.20,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-44.1,-135.3,-0.01892,0.00317,-0.97388,0.22614,27.20,981.8,30.02,40,2,66.5,111,1,1,1,1,0,1,1,0,24517,-72.0,13.8
15:35:55.517 -> 0.0000000,0.0000000,-17.000,265.13,0.01,0.00,0.01,0.0,0.0,0.0,-27.3,-44.1,-135.7,-0.01892,0.00317,-0.97388,0.22614,27.21,981.8,30.06,41,2,66.5,111,1,1,1,1,0,1,1,0,56195,-72.0,13.3
15:36:05.532 -> 0.0000000,0.0000000,-17.000,264.98,0.00,0.00,0.01,0.0,0.0,0.0,-26.9,-43.4,-135.7,-0.01904,0.00354,-0.97333,0.22871,27.22,981.8,30.03,42,2,66.5,111,1,1,1,1,0,1,1,0,53167,-71.0,13.8
15:36:15.542 -> 0.0000000,0.0000000,-17.000,264.86,0.00,0.00,-0.03,0.0,0.0,0.0,-27.7,-42.3,-134.8,-0.01910,0.00372,-0.97406,0.22547,27.22,981.8,30.03,43,2,66.5,111,1,1,1,1,0,1,1,0,31616,-73.0,13.5
15:36:25.554 -> 0.0000000,0.0000000,-17.000,264.82,0.00,-0.01,-0.03,0.0,-0.2,0.1,-28.4,-42.6,-134.1,-0.01904,0.00330,-0.97534,0.21998,27.21,981.8,30.03,44,2,66.5,111,1,1,1,1,0,1,1,0,59263,-72.0,14.0
15:36:35.565 -> 0.0000000,0.0000000,-17.000,264.83,0.00,0.04,0.00,0.0,0.0,0.0,-28.4,-43.8,-135.3,-0.01892,0.00342,-0.97394,0.22602,27.22,981.8,30.06,45,2,66.5,111,1,1,1,1,0,1,1,0,64315,-72.0,13.5
15:36:45.579 -> 0.0000000,0.0000000,-17.000,264.73,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-43.4,-134.5,-0.01904,0.00342,-0.97333,0.22858,27.22,981.9,30.08,46,2,66.5,111,1,1,1,1,0,1,1,0,12657,-71.0,13.8
15:36:55.602 -> 0.0000000,0.0000000,-17.000,264.68,0.00,0.04,-0.03,0.0,0.0,0.0,-29.2,-43.4,-136.9,-0.01892,0.00348,-0.97473,0.22248,27.21,981.9,30.03,47,2,66.5,111,1,1,1,1,0,1,1,0,47451,-72.0,13.5
15:37:05.605 -> 0.0000000,0.0000000,-17.000,264.31,0.00,0.00,0.00,0.0,0.0,0.0,-28.1,-43.4,-136.5,-0.01898,0.00336,-0.97473,0.22248,27.22,981.9,30.01,48,2,66.5,111,1,1,1,1,0,1,1,0,502,-73.0,12.8
15:37:15.623 -> 0.0000000,0.0000000,-17.000,264.72,0.00,0.00,-0.02,0.0,0.0,0.0,-27.7,-43.8,-135.3,-0.01886,0.00342,-0.97345,0.22803,27.26,981.9,29.92,49,2,66.5,111,1,1,1,1,0,1,1,0,64432,-72.0,13.0
15:37:28.634 -> 0.0000000,0.0000000,-17.000,264.47,0.00,0.00,0.01,0.0,0.0,0.0,-28.1,-43.4,-136.5,-0.01886,0.00342,-0.97345,0.22803,27.22,981.9,29.96,50,2,66.5,111,1,1,1,1,0,1,1,0,64470,-72.0,13.5
15:37:37.647 -> 0.0000000,0.0000000,-17.000,264.36,0.00,0.00,0.00,0.0,0.0,0.0,-27.7,-44.5,-135.7,-0.01898,0.00330,-0.97168,0.23560,27.22,981.9,29.96,51,2,66.5,111,1,1,1,1,0,1,1,0,1005,-72.0,13.5
